8955|Pépinière forestière Saint-Modeste|410, rue Principale Saint-Modeste|Rivière-du-Loup|47,838876|-69,389885|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2010 Q : > C|2010-12-14|
95|Pépinière Sainte-Luce|240, 2e Rang Ouest Sainte-Luce|La Mitis|48,515481|-68,373783|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1994 Q : Non précisée|2001-01-24|
6142|Pétro Canada|1511, boulevard Gaboury Mont-Joli|La Mitis|48,584885|-68,194421|Aucun|Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2003 Q : > C|2004-06-08|
6523|Pétro-Canada 12933|781, avenue du Phare Ouest Matane|La Matanie|48,8515388889|-67,5390444444|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2004 Q : <= C|2005-03-30|
6529|Pétro-Canada 16130|2, route 132 Sainte-Jeanne-d'Arc|La Mitis|48,5199085591|-67,9818593125|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2004 Q : <= B|2005-03-30|
8179|Petro-Canada no 16133|301, rue Saint-Jacques Nord Causapscal|La Matapédia|48,3633138889|-67,2312666667|Benzène, Éthylbenzène, Hydrocarbures pétroliers C10 à C50, Toluène, Xylènes (o,m,p)|Éthylbenzène (pot), Hydrocarbures aromatiques polycycliques*, Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Non terminée|2008-07-28|
6559|Pétro-Canada S/S 16148|2, rue Sirois Lac-des-Aigles|Témiscouata|47,993924|-68,674583|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2005 Q : Non précisée|2008-02-18|
100|Pétrolière Impériale|99, boulevard René Lepage Rimouski|Rimouski-Neigette|48,454675|-68,5247555556|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2001 Q : Plage B-C|2002-01-28|
148|Pétrolière Impériale|1053, boulevard Sainte-Anne Rimouski|Rimouski-Neigette|48,5144722222|-68,4593611111|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1998 Q : Plage B-C|2000-08-16|
149|Pétrolière Impériale|339, route 195 Nord Amqui|La Matapédia|48,471131|-67,440392|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1998 Q : Plage B-C|2000-08-16|
150|Pétrolière Impériale (Station-Service Esso)|685, rue Richard Trois-Pistoles|Les Basques|48,121367|-69,164068|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1998 Q : Plage B-C|2000-03-02|
19|Pétrolière Impériale ancien Dépôt Esso|5, chemin l'Impériale Rimouski-Est|Rimouski-Neigette|48,472438|-68,512016|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1999 Q : Plage B-C|2002-01-28|
132|Pétrolière Impériale Dépôt Esso|32, rue de la Colline Rivière-Bleue|Témiscouata|47,439207|-69,04559|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Non terminée|2000-08-17|
11128|phase I et II|355, avenue Léonidas Sud Rimouski|Rimouski-Neigette|48,4563211131|-68,5004426189|Aucun|Hydrocarbures pétroliers C10 à C50, Métaux*|R : Terminée en 2016 Q : Plage B-C|2016-09-07|
6895|Phillips-Fitel inc.|234, rue Léonidas Sud Rimouski|Rimouski-Neigette|48,4610361111|-68,5056222222|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2006 Q : <= C|2007-05-15|
8044|Pierre Tessier|887, avenue du Phare Ouest Matane|La Matanie|48,849382|-67,54803|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2007 Q : <= B|2008-02-06|
6035|Polyvalente Armand Saint-Onge|95, rue du Parc Amqui|La Matapédia|48,460769|-67,438898|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2003 Q : Plage A-B|2004-03-02|
188|Polyvalente du Transcontinental|685, rang Notre-Dame-des-Champs Pohénégamook|Témiscouata|47,476067|-69,157581|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2000 Q : Plage A-B|2001-01-18|
53|Polyvalente Paul-Hubert (1997)|250, boulevard Arthur-Buies Ouest Rimouski|Rimouski-Neigette|48,4350861111|-68,5205166667|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1997 Q : Plage A-B|2010-02-08|
208|Polyvalente Paul-Hubert (2001)|250, boulevard Arthur-Buies Ouest Rimouski|Rimouski-Neigette|48,4350861111|-68,5205166667|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2001 Q : Plage B-C|2010-02-08|
9052|Poste de distribution d'essence Telus|310, route 132 Est Amqui|La Matapédia|48,4517068656|-67,405946065|Baryum (Ba), Benzène, Cuivre (Cu), Éthylbenzène, Manganèse (Mn), Nickel (Ni), Plomb (Pb), Xylènes (o,m,p)|Hydrocarbures aromatiques monocycliques * (pot)|R : Terminée en 2015 Q : <= B|2016-02-25|
8394|Pouliot Chevrolet inc.|1264, boulevard Jacques-Cartier Mont-Joli|La Mitis|48,591785|-68,198498|Benzène, Toluène, Xylènes (o,m,p)|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2010 Q : <= C|2011-07-14|
205|Premier Horticulture ltée|1, avenue Premier Rivière-du-Loup|Rivière-du-Loup|47,805514|-69,488899|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2001 Q : <= A|2002-01-28|
46|Premier Horticulture ltée (1996)|1, avenue Premier Rivière-du-Loup|Rivière-du-Loup|47,806732|-69,493733|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1996 Q : Plage B-C|2010-02-08|
75|Premier Horticulture ltée (1998)|1, avenue Premier Rivière-du-Loup|Rivière-du-Loup|47,806732|-69,493733|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1998 Q : Plage B-C|2010-02-08|
77|Produits pétroliers Claude Leblanc (1986) ltée|230, rue Commerciale Témiscouata-sur-le-Lac|Témiscouata|47,675741|-68,870218|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Non terminée|2000-03-06|
29|Produits Shell Canada ltée|875, route de l'Aéroport Mont-Joli|La Mitis|48,5997|-68,205979|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures aromatiques polycycliques*, Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2001 Q : Plage B-C|2002-05-31|
10644|Produits Suncor Énergie - Parc des réservoirs, lot 2 968 216 (Déversement d'essence, janvier 2015)|9, avenue Lebrun Rimouski|Rimouski-Neigette|48,47491|-68,50978|Aucun|Aucun|R : Non terminée|2016-04-19|
7752|Purdel, Coopérative agro-alimentaire|62, boulevard Cartier Rivière-du-Loup|Rivière-du-Loup|47,855976|-69,54731|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2006 Q : > C|2007-05-22|
69|Raymond Saindon|169, Route 293 Nord Saint-Jean-de-Dieu|Les Basques|48,0081|-69,046532|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1996 Q : Plage A-B|2000-08-16|
10835|Renaud Royer|1050, route 195, C. P. 33 Saint-Vianney|La Matapédia|48,616038|-67,37819|Aucun|Xylènes (o,m,p) (pot)|R : Terminée en 2008 Q : <= B|2015-08-27|
8476|Résidence de Réjean Lévesque|73, rue des Cèdres Sainte-Irène|La Matapédia|48,413182|-67,581|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2009 Q : > C|2009-07-03|
87|Roger Rioux|167, rue Notre-Dame Ouest Trois-Pistoles|Les Basques|48,123723|-69,179822|Aucun|Xylènes (o,m,p) (pot)|R : Terminée en 1997 Q : Plage B-C|2006-02-27|
11132|Salon funéraire Onézime Frigon|175, avenue Doucet Mont-Joli|La Mitis|48,5835012882|-68,1948234612|Hydrocarbures pétroliers C10 à C50, Sulfures (H2S)|Hydrocarbures pétroliers C10 à C50, Soufre total (S)|R : Non terminée|2016-06-10|
143|Scierie Aimée Gaudreault inc.|632, rue Principale Clair (Nouveau-Brunswick)|Témiscouata|47,452053|-69,234948|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1996 Q : Plage A-B|2000-08-16|
7766|Scobus (1992) inc.|308, rue Saint-Pierre Matane|La Matanie|48,8444444444|-67,5366666667|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2007 Q : <= A|2009-10-16|
6040|Service Ruest et Babin inc.|177, rue Saint-Germain Est Rimouski|Rimouski-Neigette|48,4547277778|-68,5201944444|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2002 Q : Plage B-C|2017-07-10|
6048|Simard, Richard|65, rue de la Seigneurie Témiscouata-sur-le-Lac|Témiscouata|47,686497|-68,889781|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2004 Q : <= B|2004-03-03|
198|Sintra inc.|145, chemin de la Montagne-Thiboutot Sainte-Anne-de-la-Pocatière|Kamouraska|47,380863|-69,973049|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2000 Q : Non précisée|2001-02-12|
102|Société Canadienne des Postes|10, rue du Parc Amqui|La Matapédia|48,463818|-67,432094|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1994 Q : Plage A-B|2000-08-16|
103|Société Canadienne des Postes|64, rue Villeray L'Isle-Verte-Ouest|Rivière-du-Loup|48,004335|-69,34542|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1994 Q : Plage A-B|2000-08-16|
184|Station service Gaz-O-Bar|3, boulevard Sainte-Anne Rimouski|Rimouski-Neigette|48,4853694444|-68,4951111111|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1999 Q : > C|2001-01-18|
8762|Station service Pétro-Canada no 16120|Aucun|Rimouski-Neigette|48,47503|-68,513062|Benzène, Cuivre (Cu), Éthylbenzène, Toluène, Xylènes (o,m,p)|Benzène (pot), Éthylbenzène (pot), Hydrocarbures aromatiques polycycliques*, Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2010 Q : <= B|2012-09-19|
6527|Stationnement cinéma|Intersection des rues Saint-Pierre, de la Gare et Soucy Matane|La Matanie|48,8451583333|-67,5363|Aucun|Hydrocarbures aromatiques polycycliques*|R : Terminée en 2004 Q : > C|2005-03-30|
6051|Station-service - Les Pétroles Irving|307, rue Gendron Saint-Léon-le-Grand|La Matapédia|48,375906|-67,5092|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1995 Q : Plage B-C|2004-03-03|
157|Station-service Esso|794, avenue du Phare Ouest Matane|La Matanie|48,851685|-67,539741|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2002 Q : Plage B-C|2004-03-03|
159|Station-service Esso Rivière-du-Loup|235, boulevard de l'Hôtel-de-Ville Rivière-du-Loup|Rivière-du-Loup|47,8268073615|-69,5494308593|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2003 Q : Plage B-C|2004-03-03|
156|Station-service Esso Saint-Fabien|9, route 132 Saint-Fabien|Rimouski-Neigette|48,297303|-68,869437|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Non terminée|2001-04-24|
42|Station-service Gagné et Bonneau|227, avenue Desjardins Matane|La Matanie|48,8374388889|-67,5312666667|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures légers*, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1997 Q : Plage A-B|2000-08-16|
8470|Station-service Irving|406, rue Notre-Dame Ouest Trois-Pistoles|Les Basques|48,120386|-69,187088|Aucun|Hydrocarbures aromatiques polycycliques*|R : Terminée en 2011 Q : <= B|2012-01-11|
6143|Station-service Petro-Canada|257, rue Témiscouata Rivière-du-Loup|Rivière-du-Loup|47,822617|-69,514401|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2003 Q : > C|2004-06-08|
6558|Station-service Petro-Canada|2, rue Sirois Lac-des-Aigles|Témiscouata|47,993924|-68,674583|Benzène, Éthylbenzène, Toluène, Xylènes (o,m,p)|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Non terminée|2005-05-05|
134|Station-service Pétro-Canada|9, boulevard Saint-Benoît Ouest Amqui|La Matapédia|48,4655002|-67,427586|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2002 Q : <= A|2003-05-02|
6046|Station-service Pétro-Canada|612, boulevard Hébert Saint-Pascal|Kamouraska|47,52785|-69,79797|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Non terminée|2004-03-03|
6894|Station-service Petro-Canada # 12500|1776, boulevard Jacques-Cartier Mont-Joli|La Mitis|48,5826888889|-68,1823305556|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2006 Q : <= B|2008-02-18|
6893|Station-service Pétro-Canada no 16117|660, boulevard Saint-Germain Ouest Rimouski|Rimouski-Neigette|48,4352799102|-68,5746410255|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2005 Q : <= A|2011-06-20|
6528|Station-service Petro-Canada no 16140|1869, route 132 La Pocatière|Kamouraska|47,383355|-70,019302|Aucun|Hydrocarbures aromatiques polycycliques*|R : Terminée en 2004 Q : <= C|2005-03-30|
43|Station-service Saint-Jérôme inc.|463, avenue Saint-Jérôme Matane|La Matanie|48,8478361111|-67,5301833333|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2002 Q : Plage A-B|2002-10-16|
10840|Station-service Ultramar|2, chemin du Fronteau Saint-Pacôme|Kamouraska|47,434125|-69,952946|Hydrocarbures aromatiques monocycliques*|Hydrocarbures aromatiques monocycliques * (pot), Hydrocarbures aromatiques polycycliques*, Hydrocarbures pétroliers C10 à C50|R : Non terminée|2015-08-27|
9537|Stéphane Lebel|Aucun|Témiscouata|47,3045277778|-69,3951111111|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2010 Q : > C|2012-04-26|
110|Succession Émile Larrivée|421, rue Jean Rioux Trois-Pistoles|Les Basques|48,122782|-69,171665|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1994 Q : <= A|2000-08-16|
9375|Suncor Énergie inc. - S/S 16107|610, route du Mississipi Saint-Germain|Kamouraska|47,601136|-69,743398|Benzène, Éthylbenzène, Toluène, Xylènes (o,m,p)|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2011 Q : <= B|2012-02-10|
8512|Telus Communications (Québec) inc.|44, rue Parc Industriel Matane|La Matanie|48,83797|-67,56133|Manganèse (Mn), Sodium|Dioxines (PCDD), Furanes (PCDF), Hydrocarbures pétroliers C10 à C50, Manganèse (Mn)|R : Terminée en 2009 Q : Plage B-C|2010-09-07|
6566|Telus communications (Québec) inc.|473, rue J-M-Leblanc (des Pionniers) Rimouski|Rimouski-Neigette|48,466734857|-68,5030417718|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2005 Q : > C|2005-05-18|
9988|Terrain contaminé - Excavation Walter Gagné inc.|522, rue de l'Expansion Rimouski|Rimouski-Neigette|48,4683|-68,5046|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2013 Q : <= C|2014-03-21|
9545|Terrain contaminé - Propriété de Pauline Sheehy|11, rue Normand Nord Amqui|La Matapédia|48,4640361398|-67,4271797623|Hydrocarbures pétroliers C10 à C50|Hydrocarbures aromatiques monocycliques * (pot), Hydrocarbures aromatiques polycycliques*, Hydrocarbures pétroliers C10 à C50|R : Non terminée|2012-04-27|
9549|Terrain contaminé - Propriété de Réjean Landry|11, boulevard Saint-Benoît Ouest Amqui|La Matapédia|48,4636674224|-67,426772496|Xylènes (o,m,p)|Hydrocarbures aromatiques monocycliques * (pot), Hydrocarbures aromatiques polycycliques*, Hydrocarbures pétroliers C10 à C50|R : Non terminée|2012-05-02|
9432|Terrain contaminé appartenant au MTQ|Aucun|Témiscouata|47,673|-68,875|Sulfures (H2S)|Hydrocarbures aromatiques monocycliques * (pot), Hydrocarbures aromatiques polycycliques*, Hydrocarbures pétroliers C10 à C50|R : Terminée en 2016 Q : <= C|2017-02-01|
9876|Terrain contaminé MTQ - Lot 109 A-1|1346, route 185 Témiscouata-sur-le-Lac|Témiscouata|47,591944|-68,747083|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2013 Q : Non précisée|2016-03-03|
9912|Terrain contaminé MTQ - Lots 56-1, 56-P et 57-P|Aucun|Témiscouata|47,621|-68,815|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2013 Q : <= B|2017-02-01|
8668|Terrain MTQ|235, route 232 ouest Saint-Michel-du-Squatec|Témiscouata|47,886|-68,773|Aucun|Éthylbenzène (pot), Hydrocarbures aromatiques polycycliques*, Xylènes (o,m,p) (pot)|R : Terminée en 2008 Q : <= C|2010-02-01|
9600|Terrain MTQ - Lot 211|Aucun|Rivière-du-Loup|47,9999972222|-69,3330027778|Sulfures (H2S)|Arsenic (As), Molybdène (Mo)|R : Terminée en 2013 Q : <= C|2017-02-01|
8793|Terrain MTQ (ancien garage mécanique lourde)|50, rue Industrielle Dégelis|Témiscouata|47,540088|-68,626996|Manganèse (Mn), Nickel (Ni)|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2011 Q : <= A|2011-10-31|
10613|Terrain Sainterre|158, rue Principale Esprit-Saint|Rimouski-Neigette|48,068612312|-68,5617207872|Aucun|Hydrocarbures aromatiques polycycliques*, Hydrocarbures pétroliers C10 à C50|R : Non terminée|2015-06-01|
12|Texaco Matane|8, boulevard Dion Matane|La Matanie|48,8487|-67,5450722222|Aucun|Huiles et graisses totales*|R : Non nécessaire Q : Plage B-C|2015-01-16|
6863|Thérèse Santerre|167, rue Notre-Dame Ouest Trois-Pistoles|Les Basques|48,123723|-69,179822|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 2005 Q : <= A|2006-03-07|
163|Tourbières Verbois|135, 1e Rang Saint-Modeste|Rivière-du-Loup|47,80902|-69,46043|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1999 Q : <= A|2000-08-16|
16|Transport Cabano-Kingsway inc.(1995)|373, rue Témiscouata Rivière-du-Loup|Rivière-du-Loup|47,820971|-69,504184|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1996 Q : Plage B-C|2010-02-08|
17|Transport Cabano-Kingsway inc.(1996)|373, rue Témiscouata Rivière-du-Loup|Rivière-du-Loup|47,820971|-69,504184|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1996 Q : Plage B-C|2010-02-08|
41|Transport Canada|600, chemin Fraserville Notre-Dame-du-Portage|Rivière-du-Loup|47,761258|-69,583579|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1997 Q : Plage B-C|2000-08-16|
9191|Transport Morneau inc.|40, rue Principale Saint-Arsène|Rivière-du-Loup|47,910102|-69,441891|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 2011 Q : <= B|2011-07-04|
200|Transports Canada (Aéroport)|875, route de l'Aéroport Mont-Joli|La Mitis|48,607547|-68,197568|Aucun|Produits pétroliers*|R : Non terminée|2001-11-01|
52|Travaux-publics Canada|Aucun|Rimouski-Neigette|48,4772034884|-68,5137648298|Aucun|Benzène (pot), Éthylbenzène (pot), Huiles et graisses totales*, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1994 Q : Plage A-B|2001-01-25|
32|UAP Inc.|138, rue Léonidas Rimouski|Rimouski-Neigette|48,4634055556|-68,5096388889|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1996 Q : Plage B-C|2000-08-16|
27|Ultramar Canada inc.|445, avenue Chapleau Saint-Pascal|Kamouraska|47,525669592|-69,8057463724|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1992 Q : Plage A-B|2000-08-16|
28|Ultramar Canada inc.|215, rue Varin Saint-Pascal|Kamouraska|47,53137|-69,820171|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1993 Q : Plage A-B|2000-03-20|
36|Ultramar Canada inc.|290, rue Notre-Dame Ouest Rimouski|Rimouski-Neigette|48,4411222222|-68,5333333333|Aucun|Benzène (pot), Éthylbenzène (pot), Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1994 Q : Plage B-C|2000-08-16|
207|Ultramar ltée|9, rue Banville Rimouski|Rimouski-Neigette|48,471125|-68,5130722222|Aucun|Benzène (pot), Éthylbenzène (pot), Hydrocarbures pétroliers C10 à C50, Toluène (pot), Xylènes (o,m,p) (pot)|R : Terminée en 1997 Q : Plage B-C|2002-04-17|
144|Uniboard Canada inc. Division Sayabec|152, route Pouliot Sayabec|La Matapédia|48,5556|-67,6554|Aucun|Formaldéhyde|R : Terminée en 1994 Q : Non précisée|2000-05-30|
6053|Usine de béton ciment - Ciment Québec inc.|131, boulevard Cartier Rivière-du-Loup|Rivière-du-Loup|47,87073|-69,539303|Aucun|Hydrocarbures pétroliers C10 à C50|R : Terminée en 1998 Q : Plage B-C|2004-03-03|
161|Valet Service Éclair (1987) inc.|330, avenue de la Cathédrale Rimouski|Rimouski-Neigette|48,4462833333|-68,5185111111|Aucun|Hydrocarbures pétroliers C10 à C50, Tétrachloroéthène (pot), Trichloroéthylène (pot)|R : Non terminée|2001-01-17|
